Filename,VisibleWingAreaInPixels,WingHeightInPixels,Cell,CellAreaInPixels,CellPerimeterInPixels,median_marker_length_in_pixels
Round04-hive32-2024_08_05-h32b05.JPG,410862.5,511,2MdC,27257.0,779.0,"610,5063171"
Round04-hive32-2024_08_05-h32b05.JPG,410862.5,511,FWL,189530.0,2153.0,"610,5063171"
Round04-hive32-2024_08_05-h32b11.JPG,196323.0,360,MC,13176.0,601.0,"603,109375"
Round04-hive32-2024_08_05-h32b11.JPG,196323.0,360,1sMC,4414.0,294.0,"603,109375"
Round04-hive32-2024_08_05-h32b11.JPG,196323.0,360,2sMC,4259.0,288.0,"603,109375"
Round04-hive32-2024_08_05-h32b11.JPG,196323.0,360,3sMC,5091.0,287.0,"603,109375"
Round04-hive32-2024_08_05-h32b11.JPG,196323.0,360,2MdC,13491.0,557.0,"603,109375"
Round04-hive32-2024_08_05-h32b11.JPG,196323.0,360,FWL,97798.0,1598.0,"603,109375"
Round04-hive32-2024_08_05-h32b13.JPG,344908.5,509,MC,21646.0,792.0,"632,0092773"
Round04-hive32-2024_08_05-h32b13.JPG,344908.5,509,1sMC,7048.0,381.0,"632,0092773"
Round04-hive32-2024_08_05-h32b13.JPG,344908.5,509,2sMC,8592.0,407.0,"632,0092773"
Round04-hive32-2024_08_05-h32b13.JPG,344908.5,509,3sMC,9251.0,393.0,"632,0092773"
Round04-hive32-2024_08_05-h32b13.JPG,344908.5,509,2MdC,27380.0,782.0,"632,0092773"
Round04-hive32-2024_08_05-h32b13.JPG,344908.5,509,FWL,185412.0,2105.0,"632,0092773"
Round04-hive32-2024_08_05-h32b16.JPG,240835.0,422,MC,16815.0,692.0,"614,0320435"
Round04-hive32-2024_08_05-h32b16.JPG,240835.0,422,1sMC,6004.0,347.0,"614,0320435"
Round04-hive32-2024_08_05-h32b16.JPG,240835.0,422,2sMC,5780.0,338.0,"614,0320435"
Round04-hive32-2024_08_05-h32b16.JPG,240835.0,422,3sMC,7298.0,348.0,"614,0320435"
Round04-hive32-2024_08_05-h32b16.JPG,240835.0,422,2MdC,18812.0,654.0,"614,0320435"
Round04-hive32-2024_08_05-h32b16.JPG,240835.0,422,FWL,134915.0,1796.0,"614,0320435"
Round04-hive32-2024_08_05-h32b29.JPG,393829.0,498,MC,19660.0,788.0,"629,0489502"
Round04-hive32-2024_08_05-h32b29.JPG,393829.0,498,1sMC,7292.0,386.0,"629,0489502"
Round04-hive32-2024_08_05-h32b29.JPG,393829.0,498,2sMC,7553.0,387.0,"629,0489502"
Round04-hive32-2024_08_05-h32b29.JPG,393829.0,498,3sMC,9636.0,404.0,"629,0489502"
Round04-hive32-2024_08_05-h32b29.JPG,393829.0,498,2MdC,26329.0,774.0,"629,0489502"
Round04-hive32-2024_08_05-h32b29.JPG,393829.0,498,FWL,187135.0,2096.0,"629,0489502"
Round04-hive32-2024_08_05-h32b30.JPG,338213.0,445,MC,17272.0,720.0,"608,5460205"
Round04-hive32-2024_08_05-h32b30.JPG,338213.0,445,1sMC,6368.0,348.0,"608,5460205"
Round04-hive32-2024_08_05-h32b30.JPG,338213.0,445,2sMC,6369.0,346.0,"608,5460205"
Round04-hive32-2024_08_05-h32b30.JPG,338213.0,445,3sMC,7560.0,355.0,"608,5460205"
Round04-hive32-2024_08_05-h32b30.JPG,338213.0,445,2MdC,21640.0,702.0,"608,5460205"
Round04-hive32-2024_08_05-h32b30.JPG,338213.0,445,FWL,146415.0,1990.0,"608,5460205"
Round04-hive32-2024_08_05-h32b31.JPG,332616.5,487,MC,19662.0,772.0,618
Round04-hive32-2024_08_05-h32b31.JPG,332616.5,487,1sMC,6485.0,476.0,618
Round04-hive32-2024_08_05-h32b31.JPG,332616.5,487,2sMC,8092.0,394.0,618
Round04-hive32-2024_08_05-h32b31.JPG,332616.5,487,3sMC,8395.0,376.0,618
Round04-hive32-2024_08_05-h32b31.JPG,332616.5,487,2MdC,25024.0,756.0,618
Round04-hive32-2024_08_05-h32b31.JPG,332616.5,487,FWL,175086.0,2047.0,618
Round04-hive32-2024_08_05-h32b41.JPG,412156.5,535,MC,25500.0,859.0,"613,848938"
Round04-hive32-2024_08_05-h32b41.JPG,412156.5,535,1sMC,8785.0,424.0,"613,848938"
Round04-hive32-2024_08_05-h32b41.JPG,412156.5,535,2sMC,8541.0,406.0,"613,848938"
Round04-hive32-2024_08_05-h32b41.JPG,412156.5,535,3sMC,10680.0,423.0,"613,848938"
Round04-hive32-2024_08_05-h32b41.JPG,412156.5,535,2MdC,30376.0,839.0,"613,848938"
Round04-hive32-2024_08_05-h32b41.JPG,412156.5,535,FWL,198233.0,2499.0,"613,848938"
Round04-hive33-2024_07_18-h33b01.JPG,486265.0,556,MC,26256.0,882.0,"633,0061646"
Round04-hive33-2024_07_18-h33b01.JPG,486265.0,556,1sMC,9154.0,435.0,"633,0061646"
Round04-hive33-2024_07_18-h33b01.JPG,486265.0,556,2sMC,9872.0,441.0,"633,0061646"
Round04-hive33-2024_07_18-h33b01.JPG,486265.0,556,3sMC,11740.0,444.0,"633,0061646"
Round04-hive33-2024_07_18-h33b01.JPG,486265.0,556,2MdC,31844.0,862.0,"633,0061646"
Round04-hive33-2024_07_18-h33b01.JPG,486265.0,556,FWL,235982.0,2370.0,"633,0061646"
Round04-hive33-2024_07_18-h33b05.JPG,520471.5,580,MC,25208.0,903.0,"607,4957886"
Round04-hive33-2024_07_18-h33b05.JPG,520471.5,580,1sMC,9991.0,443.0,"607,4957886"
Round04-hive33-2024_07_18-h33b05.JPG,520471.5,580,2sMC,10513.0,443.0,"607,4957886"
Round04-hive33-2024_07_18-h33b05.JPG,520471.5,580,3sMC,11935.0,439.0,"607,4957886"
Round04-hive33-2024_07_18-h33b05.JPG,520471.5,580,2MdC,34757.0,910.0,"607,4957886"
Round04-hive33-2024_07_18-h33b05.JPG,520471.5,580,FWL,260048.0,2489.0,"607,4957886"
Round04-hive33-2024_07_18-h33b07.JPG,415832.0,513,MC,22636.0,848.0,"603,0131836"
Round04-hive33-2024_07_18-h33b07.JPG,415832.0,513,1sMC,7969.0,404.0,"603,0131836"
Round04-hive33-2024_07_18-h33b07.JPG,415832.0,513,2sMC,8142.0,406.0,"603,0131836"
Round04-hive33-2024_07_18-h33b07.JPG,415832.0,513,3sMC,10506.0,420.0,"603,0131836"
Round04-hive33-2024_07_18-h33b07.JPG,415832.0,513,2MdC,28404.0,821.0,"603,0131836"
Round04-hive33-2024_07_18-h33b07.JPG,415832.0,513,FWL,207676.0,2241.0,"603,0131836"
Round04-hive33-2024_07_18-h33b10.JPG,438533.0,563,MC,25966.0,915.0,"629,0026245"
Round04-hive33-2024_07_18-h33b10.JPG,438533.0,563,1sMC,9247.0,440.0,"629,0026245"
Round04-hive33-2024_07_18-h33b10.JPG,438533.0,563,2sMC,10132.0,455.0,"629,0026245"
Round04-hive33-2024_07_18-h33b10.JPG,438533.0,563,3sMC,10851.0,421.0,"629,0026245"
Round04-hive33-2024_07_18-h33b10.JPG,438533.0,563,2MdC,33290.0,883.0,"629,0026245"
Round04-hive33-2024_07_18-h33b10.JPG,438533.0,563,FWL,242813.0,2387.0,"629,0026245"
Round04-hive33-2024_07_18-h33b14.JPG,473231.5,553,MC,25286.0,891.0,"628,0429688"
Round04-hive33-2024_07_18-h33b14.JPG,473231.5,553,1sMC,8706.0,421.0,"628,0429688"
Round04-hive33-2024_07_18-h33b14.JPG,473231.5,553,2sMC,9640.0,433.0,"628,0429688"
Round04-hive33-2024_07_18-h33b14.JPG,473231.5,553,3sMC,11173.0,425.0,"628,0429688"
Round04-hive33-2024_07_18-h33b14.JPG,473231.5,553,2MdC,30576.0,845.0,"628,0429688"
Round04-hive33-2024_07_18-h33b14.JPG,473231.5,553,FWL,229998.0,2325.0,"628,0429688"
Round04-hive33-2024_07_18-h33b15.JPG,461737.0,565,MC,24862.0,904.0,"628,5049438"
Round04-hive33-2024_07_18-h33b15.JPG,461737.0,565,1sMC,9310.0,436.0,"628,5049438"
Round04-hive33-2024_07_18-h33b15.JPG,461737.0,565,2sMC,10094.0,440.0,"628,5049438"
Round04-hive33-2024_07_18-h33b15.JPG,461737.0,565,3sMC,12025.0,441.0,"628,5049438"
Round04-hive33-2024_07_18-h33b15.JPG,461737.0,565,2MdC,32882.0,884.0,"628,5049438"
Round04-hive33-2024_07_18-h33b15.JPG,461737.0,565,FWL,242821.0,2382.0,"628,5049438"
Round04-hive33-2024_07_18-h33b16.JPG,351440.0,513,MC,22964.0,836.0,"618,0200806"
Round04-hive33-2024_07_18-h33b16.JPG,351440.0,513,1sMC,7957.0,403.0,"618,0200806"
Round04-hive33-2024_07_18-h33b16.JPG,351440.0,513,2sMC,8102.0,402.0,"618,0200806"
Round04-hive33-2024_07_18-h33b16.JPG,351440.0,513,3sMC,9611.0,397.0,"618,0200806"
Round04-hive33-2024_07_18-h33b16.JPG,351440.0,513,2MdC,26599.0,792.0,"618,0200806"
Round04-hive33-2024_07_18-h33b16.JPG,351440.0,513,FWL,196704.0,2149.0,"618,0200806"
Round04-hive33-2024_07_18-h33b21.JPG,507120.5,571,MC,25797.0,914.0,"633,9978027"
Round04-hive33-2024_07_18-h33b21.JPG,507120.5,571,1sMC,8850.0,426.0,"633,9978027"
Round04-hive33-2024_07_18-h33b21.JPG,507120.5,571,2sMC,9635.0,440.0,"633,9978027"
Round04-hive33-2024_07_18-h33b21.JPG,507120.5,571,3sMC,11962.0,444.0,"633,9978027"
Round04-hive33-2024_07_18-h33b21.JPG,507120.5,571,2MdC,33675.0,895.0,"633,9978027"
Round04-hive33-2024_07_18-h33b21.JPG,507120.5,571,FWL,253799.0,2457.0,"633,9978027"
Round04-hive33-2024_07_18-h33b22.JPG,447336.0,545,MC,23950.0,893.0,"612,0281982"
Round04-hive33-2024_07_18-h33b22.JPG,447336.0,545,1sMC,8276.0,406.0,"612,0281982"
Round04-hive33-2024_07_18-h33b22.JPG,447336.0,545,2sMC,9858.0,430.0,"612,0281982"
Round04-hive33-2024_07_18-h33b22.JPG,447336.0,545,3sMC,10974.0,420.0,"612,0281982"
Round04-hive33-2024_07_18-h33b22.JPG,447336.0,545,2MdC,31045.0,851.0,"612,0281982"
Round04-hive33-2024_07_18-h33b22.JPG,447336.0,545,FWL,224950.0,2329.0,"612,0281982"
Round04-hive33-2024_07_18-h33b24.JPG,546554.5,606,MC,31110.0,968.0,"625,0391846"
Round04-hive33-2024_07_18-h33b24.JPG,546554.5,606,1sMC,10136.0,460.0,"625,0391846"
Round04-hive33-2024_07_18-h33b24.JPG,546554.5,606,2sMC,11698.0,481.0,"625,0391846"
Round04-hive33-2024_07_18-h33b24.JPG,546554.5,606,3sMC,13472.0,472.0,"625,0391846"
Round04-hive33-2024_07_18-h33b24.JPG,546554.5,606,2MdC,37154.0,935.0,"625,0391846"
Round04-hive33-2024_07_18-h33b24.JPG,546554.5,606,FWL,277863.0,2577.0,"625,0391846"
Round04-hive33-2024_07_18-h33b25.JPG,537777.0,597,MC,30851.0,983.0,"632,010437"
Round04-hive33-2024_07_18-h33b25.JPG,537777.0,597,1sMC,10214.0,462.0,"632,010437"
Round04-hive33-2024_07_18-h33b25.JPG,537777.0,597,2sMC,11851.0,484.0,"632,010437"
Round04-hive33-2024_07_18-h33b25.JPG,537777.0,597,3sMC,12344.0,452.0,"632,010437"
Round04-hive33-2024_07_18-h33b25.JPG,537777.0,597,2MdC,36511.0,920.0,"632,010437"
Round04-hive33-2024_07_18-h33b25.JPG,537777.0,597,FWL,268585.0,2540.0,"632,010437"
Round04-hive33-2024_07_18-h33b26.JPG,344751.5,492,MC,20781.0,792.0,"617,0127869"
Round04-hive33-2024_07_18-h33b26.JPG,344751.5,492,1sMC,6851.0,372.0,"617,0127869"
Round04-hive33-2024_07_18-h33b26.JPG,344751.5,492,2sMC,7788.0,395.0,"617,0127869"
Round04-hive33-2024_07_18-h33b26.JPG,344751.5,492,3sMC,8860.0,385.0,"617,0127869"
Round04-hive33-2024_07_18-h33b26.JPG,344751.5,492,2MdC,24948.0,767.0,"617,0127869"
Round04-hive33-2024_07_18-h33b26.JPG,344751.5,492,FWL,180186.0,2093.0,"617,0127869"
Round04-hive33-2024_07_18-h33b33.JPG,459502.0,590,MC,25733.0,933.0,"610,0201416"
Round04-hive33-2024_07_18-h33b33.JPG,459502.0,590,1sMC,9371.0,443.0,"610,0201416"
Round04-hive33-2024_07_18-h33b33.JPG,459502.0,590,2sMC,10568.0,449.0,"610,0201416"
Round04-hive33-2024_07_18-h33b33.JPG,459502.0,590,3sMC,12521.0,459.0,"610,0201416"
Round04-hive33-2024_07_18-h33b33.JPG,459502.0,590,2MdC,36400.0,920.0,"610,0201416"
Round04-hive33-2024_07_18-h33b33.JPG,459502.0,590,FWL,265355.0,2559.0,"610,0201416"
Round04-hive33-2024_07_18-h33b35.JPG,358049.0,540,MC,25012.0,860.0,"607,9986877"
Round04-hive33-2024_07_18-h33b35.JPG,358049.0,540,1sMC,8570.0,426.0,"607,9986877"
Round04-hive33-2024_07_18-h33b35.JPG,358049.0,540,2sMC,8955.0,421.0,"607,9986877"
Round04-hive33-2024_07_18-h33b35.JPG,358049.0,540,3sMC,10116.0,412.0,"607,9986877"
Round04-hive33-2024_07_18-h33b35.JPG,358049.0,540,2MdC,28513.0,834.0,"607,9986877"
Round04-hive33-2024_07_18-h33b35.JPG,358049.0,540,FWL,211056.0,2273.0,"607,9986877"
Round04-hive33-2024_07_18-h33b39.JPG,505935.0,579,MC,28784.0,921.0,"629,0010986"
Round04-hive33-2024_07_18-h33b39.JPG,505935.0,579,1sMC,10131.0,457.0,"629,0010986"
Round04-hive33-2024_07_18-h33b39.JPG,505935.0,579,2sMC,9901.0,443.0,"629,0010986"
Round04-hive33-2024_07_18-h33b39.JPG,505935.0,579,3sMC,11902.0,440.0,"629,0010986"
Round04-hive33-2024_07_18-h33b39.JPG,505935.0,579,2MdC,35012.0,895.0,"629,0010986"
Round04-hive33-2024_07_18-h33b39.JPG,505935.0,579,FWL,242891.0,2412.0,"629,0010986"
Round04-hive33-2024_07_18-h33b45.JPG,436790.5,536,MC,24136.0,842.0,"630,0276489"
Round04-hive33-2024_07_18-h33b45.JPG,436790.5,536,1sMC,8365.0,411.0,"630,0276489"
Round04-hive33-2024_07_18-h33b45.JPG,436790.5,536,2sMC,9069.0,422.0,"630,0276489"
Round04-hive33-2024_07_18-h33b45.JPG,436790.5,536,3sMC,10247.0,410.0,"630,0276489"
Round04-hive33-2024_07_18-h33b45.JPG,436790.5,536,2MdC,29574.0,821.0,"630,0276489"
Round04-hive33-2024_07_18-h33b45.JPG,436790.5,536,FWL,210777.0,2242.0,"630,0276489"
Round04-hive33-2024_07_18-h33b46.JPG,364297.0,494,MC,21124.0,787.0,"619,0375977"
Round04-hive33-2024_07_18-h33b46.JPG,364297.0,494,1sMC,7317.0,390.0,"619,0375977"
Round04-hive33-2024_07_18-h33b46.JPG,364297.0,494,2sMC,7513.0,385.0,"619,0375977"
Round04-hive33-2024_07_18-h33b46.JPG,364297.0,494,3sMC,8376.0,368.0,"619,0375977"
Round04-hive33-2024_07_18-h33b46.JPG,364297.0,494,2MdC,25013.0,767.0,"619,0375977"
Round04-hive33-2024_07_18-h33b46.JPG,364297.0,494,FWL,181528.0,2077.0,"619,0375977"
Round04-hive33-2024_07_18-h33b48.JPG,380442.5,518,MC,22219.0,836.0,"617,0200195"
Round04-hive33-2024_07_18-h33b48.JPG,380442.5,518,1sMC,7858.0,394.0,"617,0200195"
Round04-hive33-2024_07_18-h33b48.JPG,380442.5,518,2sMC,7817.0,389.0,"617,0200195"
Round04-hive33-2024_07_18-h33b48.JPG,380442.5,518,3sMC,9057.0,382.0,"617,0200195"
Round04-hive33-2024_07_18-h33b48.JPG,380442.5,518,2MdC,27214.0,787.0,"617,0200195"
Round04-hive33-2024_07_18-h33b48.JPG,380442.5,518,FWL,194057.0,2137.0,"617,0200195"
Round04-hive33-2024_07_18-h33b53.JPG,495504.5,581,MC,27797.0,899.0,"622,0127563"
Round04-hive33-2024_07_18-h33b53.JPG,495504.5,581,1sMC,10007.0,447.0,"622,0127563"
Round04-hive33-2024_07_18-h33b53.JPG,495504.5,581,2sMC,9603.0,429.0,"622,0127563"
Round04-hive33-2024_07_18-h33b53.JPG,495504.5,581,3sMC,11880.0,442.0,"622,0127563"
Round04-hive33-2024_07_18-h33b53.JPG,495504.5,581,2MdC,35346.0,900.0,"622,0127563"
Round04-hive33-2024_07_18-h33b53.JPG,495504.5,581,FWL,244668.0,2387.0,"622,0127563"
Round04-hive33-2024_07_18-h33b57.JPG,517372.5,580,MC,25556.0,895.0,"628,5021362"
Round04-hive33-2024_07_18-h33b57.JPG,517372.5,580,1sMC,9903.0,440.0,"628,5021362"
Round04-hive33-2024_07_18-h33b57.JPG,517372.5,580,2sMC,10335.0,447.0,"628,5021362"
Round04-hive33-2024_07_18-h33b57.JPG,517372.5,580,3sMC,11989.0,443.0,"628,5021362"
Round04-hive33-2024_07_18-h33b57.JPG,517372.5,580,2MdC,33960.0,892.0,"628,5021362"
Round04-hive33-2024_07_18-h33b57.JPG,517372.5,580,FWL,246832.0,2421.0,"628,5021362"
Round04-hive33-2024_07_22-h33b01.JPG,458760.5,556,MC,24596.0,888.0,"640,3791199"
Round04-hive33-2024_07_22-h33b01.JPG,458760.5,556,1sMC,9048.0,431.0,"640,3791199"
Round04-hive33-2024_07_22-h33b01.JPG,458760.5,556,2sMC,9672.0,438.0,"640,3791199"
Round04-hive33-2024_07_22-h33b01.JPG,458760.5,556,3sMC,11532.0,438.0,"640,3791199"
Round04-hive33-2024_07_22-h33b01.JPG,458760.5,556,2MdC,31402.0,855.0,"640,3791199"
Round04-hive33-2024_07_22-h33b01.JPG,458760.5,556,FWL,232555.0,2375.0,"640,3791199"
Round04-hive33-2024_07_22-h33b04.JPG,414202.0,531,MC,22467.0,836.0,"606,9058838"
Round04-hive33-2024_07_22-h33b04.JPG,414202.0,531,1sMC,8336.0,410.0,"606,9058838"
Round04-hive33-2024_07_22-h33b04.JPG,414202.0,531,2sMC,8620.0,406.0,"606,9058838"
Round04-hive33-2024_07_22-h33b04.JPG,414202.0,531,3sMC,10328.0,412.0,"606,9058838"
Round04-hive33-2024_07_22-h33b04.JPG,414202.0,531,2MdC,29480.0,834.0,"606,9058838"
Round04-hive33-2024_07_22-h33b04.JPG,414202.0,531,FWL,210782.0,2236.0,"606,9058838"
Round04-hive33-2024_07_22-h33b07.JPG,400832.5,526,MC,22925.0,872.0,"646,8244629"
Round04-hive33-2024_07_22-h33b07.JPG,400832.5,526,1sMC,8373.0,414.0,"646,8244629"
Round04-hive33-2024_07_22-h33b07.JPG,400832.5,526,2sMC,8597.0,414.0,"646,8244629"
Round04-hive33-2024_07_22-h33b07.JPG,400832.5,526,3sMC,11208.0,435.0,"646,8244629"
Round04-hive33-2024_07_22-h33b07.JPG,400832.5,526,2MdC,30160.0,849.0,"646,8244629"
Round04-hive33-2024_07_22-h33b07.JPG,400832.5,526,FWL,218570.0,2295.0,"646,8244629"
Round04-hive33-2024_07_22-h33b11.JPG,509060.0,597,MC,27750.0,948.0,"613,0341797"
Round04-hive33-2024_07_22-h33b11.JPG,509060.0,597,1sMC,9931.0,455.0,"613,0341797"
Round04-hive33-2024_07_22-h33b11.JPG,509060.0,597,2sMC,10440.0,447.0,"613,0341797"
Round04-hive33-2024_07_22-h33b11.JPG,509060.0,597,3sMC,12697.0,454.0,"613,0341797"
Round04-hive33-2024_07_22-h33b11.JPG,509060.0,597,2MdC,36413.0,927.0,"613,0341797"
Round04-hive33-2024_07_22-h33b11.JPG,509060.0,597,FWL,259855.0,2499.0,"613,0341797"
Round04-hive33-2024_07_22-h33b14.JPG,456855.5,532,MC,23270.0,864.0,"609,0126953"
Round04-hive33-2024_07_22-h33b14.JPG,456855.5,532,1sMC,8399.0,415.0,"609,0126953"
Round04-hive33-2024_07_22-h33b14.JPG,456855.5,532,2sMC,9337.0,434.0,"609,0126953"
Round04-hive33-2024_07_22-h33b14.JPG,456855.5,532,3sMC,10601.0,417.0,"609,0126953"
Round04-hive33-2024_07_22-h33b14.JPG,456855.5,532,2MdC,29007.0,826.0,"609,0126953"
Round04-hive33-2024_07_22-h33b14.JPG,456855.5,532,FWL,216689.0,2286.0,"609,0126953"
Round04-hive33-2024_07_22-h33b16.JPG,335664.5,521,MC,19890.0,828.0,"643,8495483"
Round04-hive33-2024_07_22-h33b16.JPG,335664.5,521,1sMC,8155.0,410.0,"643,8495483"
Round04-hive33-2024_07_22-h33b16.JPG,335664.5,521,2sMC,8560.0,413.0,"643,8495483"
Round04-hive33-2024_07_22-h33b16.JPG,335664.5,521,3sMC,9847.0,402.0,"643,8495483"
Round04-hive33-2024_07_22-h33b16.JPG,335664.5,521,2MdC,27094.0,801.0,"643,8495483"
Round04-hive33-2024_07_22-h33b16.JPG,335664.5,521,FWL,197620.0,2197.0,"643,8495483"
Round04-hive33-2024_07_22-h33b17.JPG,391714.5,528,MC,24369.0,865.0,"612,0197754"
Round04-hive33-2024_07_22-h33b17.JPG,391714.5,528,1sMC,8590.0,420.0,"612,0197754"
Round04-hive33-2024_07_22-h33b17.JPG,391714.5,528,2sMC,8947.0,433.0,"612,0197754"
Round04-hive33-2024_07_22-h33b17.JPG,391714.5,528,3sMC,10378.0,415.0,"612,0197754"
Round04-hive33-2024_07_22-h33b17.JPG,391714.5,528,2MdC,30145.0,844.0,"612,0197754"
Round04-hive33-2024_07_22-h33b17.JPG,391714.5,528,FWL,205511.0,2273.0,"612,0197754"
Round04-hive33-2024_07_22-h33b20.JPG,454635.5,567,MC,24508.0,894.0,"642,1117554"
Round04-hive33-2024_07_22-h33b20.JPG,454635.5,567,1sMC,9229.0,435.0,"642,1117554"
Round04-hive33-2024_07_22-h33b20.JPG,454635.5,567,2sMC,10164.0,446.0,"642,1117554"
Round04-hive33-2024_07_22-h33b20.JPG,454635.5,567,3sMC,11934.0,438.0,"642,1117554"
Round04-hive33-2024_07_22-h33b20.JPG,454635.5,567,2MdC,34160.0,893.0,"642,1117554"
Round04-hive33-2024_07_22-h33b20.JPG,454635.5,567,FWL,239210.0,2407.0,"642,1117554"
Round04-hive33-2024_07_22-h33b22.JPG,413505.0,537,MC,23292.0,868.0,"609,0214233"
Round04-hive33-2024_07_22-h33b22.JPG,413505.0,537,1sMC,8022.0,400.0,"609,0214233"
Round04-hive33-2024_07_22-h33b22.JPG,413505.0,537,2sMC,9312.0,426.0,"609,0214233"
Round04-hive33-2024_07_22-h33b22.JPG,413505.0,537,3sMC,10679.0,415.0,"609,0214233"
Round04-hive33-2024_07_22-h33b22.JPG,413505.0,537,2MdC,30332.0,845.0,"609,0214233"
Round04-hive33-2024_07_22-h33b22.JPG,413505.0,537,FWL,207227.0,2289.0,"609,0214233"
Round04-hive33-2024_07_22-h33b24X.JPG,530056.5,591,MC,32226.0,978.0,"659,0047607"
Round04-hive33-2024_07_22-h33b24X.JPG,530056.5,591,1sMC,10633.0,467.0,"659,0047607"
Round04-hive33-2024_07_22-h33b24X.JPG,530056.5,591,2sMC,12277.0,478.0,"659,0047607"
Round04-hive33-2024_07_22-h33b24X.JPG,530056.5,591,3sMC,14046.0,483.0,"659,0047607"
Round04-hive33-2024_07_22-h33b24X.JPG,530056.5,591,2MdC,38945.0,958.0,"659,0047607"
Round04-hive33-2024_07_22-h33b24X.JPG,530056.5,591,FWL,241907.0,2812.0,"659,0047607"
Round04-hive33-2024_07_22-h33b28.JPG,329997.5,443,MC,16700.0,716.0,"606,0519409"
Round04-hive33-2024_07_22-h33b28.JPG,329997.5,443,1sMC,6075.0,350.0,"606,0519409"
Round04-hive33-2024_07_22-h33b28.JPG,329997.5,443,2sMC,6314.0,351.0,"606,0519409"
Round04-hive33-2024_07_22-h33b28.JPG,329997.5,443,3sMC,6935.0,339.0,"606,0519409"
Round04-hive33-2024_07_22-h33b28.JPG,329997.5,443,2MdC,20422.0,691.0,"606,0519409"
Round04-hive33-2024_07_22-h33b28.JPG,329997.5,443,FWL,148616.0,1911.0,"606,0519409"
Round04-hive33-2024_07_22-h33b32.JPG,560281.0,581,MC,25567.0,922.0,"623,9743652"
Round04-hive33-2024_07_22-h33b32.JPG,560281.0,581,1sMC,9439.0,441.0,"623,9743652"
Round04-hive33-2024_07_22-h33b32.JPG,560281.0,581,2sMC,10051.0,440.0,"623,9743652"
Round04-hive33-2024_07_22-h33b32.JPG,560281.0,581,3sMC,12032.0,443.0,"623,9743652"
Round04-hive33-2024_07_22-h33b32.JPG,560281.0,581,2MdC,35541.0,915.0,"623,9743652"
Round04-hive33-2024_07_22-h33b32.JPG,560281.0,581,FWL,261139.0,2540.0,"623,9743652"
Round04-hive33-2024_07_22-h33b33.JPG,519432.0,610,MC,27550.0,1015.0,"632,5620728"
Round04-hive33-2024_07_22-h33b33.JPG,519432.0,610,1sMC,9988.0,460.0,"632,5620728"
Round04-hive33-2024_07_22-h33b33.JPG,519432.0,610,2sMC,10697.0,460.0,"632,5620728"
Round04-hive33-2024_07_22-h33b33.JPG,519432.0,610,3sMC,13218.0,465.0,"632,5620728"
Round04-hive33-2024_07_22-h33b33.JPG,519432.0,610,2MdC,37911.0,938.0,"632,5620728"
Round04-hive33-2024_07_22-h33b33.JPG,519432.0,610,FWL,282357.0,2576.0,"632,5620728"
Round04-hive33-2024_07_22-h33b34.JPG,475562.5,542,MC,22900.0,868.0,"613,0385132"
Round04-hive33-2024_07_22-h33b34.JPG,475562.5,542,1sMC,8630.0,415.0,"613,0385132"
Round04-hive33-2024_07_22-h33b34.JPG,475562.5,542,2sMC,9407.0,429.0,"613,0385132"
Round04-hive33-2024_07_22-h33b34.JPG,475562.5,542,3sMC,10853.0,423.0,"613,0385132"
Round04-hive33-2024_07_22-h33b34.JPG,475562.5,542,2MdC,31383.0,864.0,"613,0385132"
Round04-hive33-2024_07_22-h33b34.JPG,475562.5,542,FWL,226833.0,2332.0,"613,0385132"
Round04-hive33-2024_07_22-h33b35.JPG,458236.5,537,MC,24252.0,880.0,"639,9650269"
Round04-hive33-2024_07_22-h33b35.JPG,458236.5,537,1sMC,8742.0,425.0,"639,9650269"
Round04-hive33-2024_07_22-h33b35.JPG,458236.5,537,2sMC,9199.0,422.0,"639,9650269"
Round04-hive33-2024_07_22-h33b35.JPG,458236.5,537,3sMC,10542.0,418.0,"639,9650269"
Round04-hive33-2024_07_22-h33b35.JPG,458236.5,537,2MdC,29255.0,837.0,"639,9650269"
Round04-hive33-2024_07_22-h33b35.JPG,458236.5,537,FWL,214077.0,2231.0,"639,9650269"
Round04-hive33-2024_07_22-h33b40.JPG,378977.5,527,MC,23661.0,843.0,"612,0586243"
Round04-hive33-2024_07_22-h33b40.JPG,378977.5,527,1sMC,8180.0,404.0,"612,0586243"
Round04-hive33-2024_07_22-h33b40.JPG,378977.5,527,2sMC,8590.0,406.0,"612,0586243"
Round04-hive33-2024_07_22-h33b40.JPG,378977.5,527,3sMC,10208.0,410.0,"612,0586243"
Round04-hive33-2024_07_22-h33b40.JPG,378977.5,527,2MdC,29373.0,806.0,"612,0586243"
Round04-hive33-2024_07_22-h33b40.JPG,378977.5,527,FWL,198218.0,2224.0,"612,0586243"
Round04-hive33-2024_07_22-h33b43.JPG,395524.5,562,MC,26692.0,1027.0,"611,0463867"
Round04-hive33-2024_07_22-h33b43.JPG,395524.5,562,1sMC,8322.0,410.0,"611,0463867"
Round04-hive33-2024_07_22-h33b43.JPG,395524.5,562,2sMC,10242.0,444.0,"611,0463867"
Round04-hive33-2024_07_22-h33b43.JPG,395524.5,562,3sMC,10975.0,421.0,"611,0463867"
Round04-hive33-2024_07_22-h33b43.JPG,395524.5,562,2MdC,32234.0,865.0,"611,0463867"
